author_type,location,floor,floors_count,rooms_count,total_meters,price,year_of_construction,living_meters,kitchen_meters,district,street,underground,price_per_square_meter
homeowner,Москва,7,7,1,26.5,7070000,2022,15.249686036554442,4.652749688497368,Санино,Медовая Долина,Санино,266792
unknown,Москва,9,21,1,22.3,7000000,2024,13.0,5.3,Южное Бутово,Бартеневская,Бунинская аллея,313901
unknown,Москва,5,16,1,21.7,7000000,2023,12.487478754461561,5.6,Потапово,Эдварда Грига,Потапово,322580
homeowner,Москва,12,12,1,30.0,7000000,2019,20.0,5.267263798298906,Филатов Луг,Харлампиева,Филатов Луг,233333
real_estate_agent,Москва,8,24,1,23.1,7100000,2024,13.293122545071986,3.0,Южное Бутово,Бартеневская,Бунинская аллея,307359
real_estate_agent,Москва,7,25,1,27.7,7100000,2024,18.6,3.6,Люблино,Юго-Восточный ао,Перерва,256317
homeowner,Москва,2,9,1,33.9,7100000,2022,19.508088929780964,5.952008092077763,Филатов Луг,Золотошвейная,Филатов Луг,209439
homeowner,Москва,13,16,1,28.0,7100000,2022,20.0,5.0,Ольховая,Гренадерская,Ольховая,253571
homeowner,Москва,14,17,1,21.5,7100000,2023,15.5,6.0,Южное Бутово,Варшавское шоссе,Щербинка,330232
real_estate_agent,Москва,5,15,1,27.7,7200000,2023,5.7,17.0,Санино,Аэростатная,Санино,259927
realtor,Москва,10,12,1,30.0,7200000,2021,11.0,11.0,Новомосковская,Мостовая,Новомосковская,240000
unknown,Москва,4,18,1,19.7,7200000,2022,11.336559053589529,3.4588365608829483,Некрасовка,Вертолетчиков,Некрасовка,365482
realtor,Москва,18,25,1,25.5,7200000,2019,11.1,7.2,Новомосковская,Бачуринская,Новомосковская,282352
homeowner,Москва,5,7,1,22.0,7200000,2018,14.0,3.8626601187525313,Санино,Медовая Долина,Санино,327272
homeowner,Москва,14,17,1,21.5,7150000,2023,16.0,5.5,Южное Бутово,Варшавское шоссе,Щербинка,332558
homeowner,Москва,9,14,1,20.0,7250000,2023,14.5,3.5115091988659373,Толстопальцево,Усадебный Парк,Толстопальцево,362500
real_estate_agent,Москва,35,40,3,98.0,95000000,2021,56.39506534272963,17.206395074443094,Хорошевский,Ленинградский проспект,Аэропорт,969387
real_estate_agent,Москва,24,30,3,177.0,96000000,2008,118.0,11.0,Очаково-Матвеевское,Нежинская,Славянский бульвар,542372
real_estate_agent,Москва,45,75,3,220.0,97000000,2010,126.60116709592367,38.62660118752531,Пресненский,набережная Пресненская,Деловой центр,440909
real_estate_agent,Москва,11,13,3,141.3,98000000,2016,81.31247686660916,20.8,Пресненский,Большая Садовая,Маяковская,693559
real_estate_agent,Москва,4,4,3,178.3,99000000,2023,102.60449133274177,6.0,Пресненский,Большой Козихинский переулок,Пушкинская,555243
real_estate_agent,Москва,43,43,3,167.0,99900000,2025,96.10179502281478,40.0,Хорошево-Мневники,к5/2,Шелепиха,598203
real_estate_agent,Москва,3,6,3,139.0,129000000,2005,79.98891921060631,20.0,Тверской,1-й Колобовский переулок,Трубная,928057
real_estate_agent,Москва,8,9,3,230.0,130000000,2023,132.35576560028383,28.0,Ольховая,Ясеневая,Ольховая,565217
real_estate_agent,Москва,3,6,3,130.7,130700000,2023,75.21260245198737,6.0,Хамовники,Зубовская,Парк Культуры,1000000
developer,Москва,3,20,2,34.8,9570000,2024,27.1,2.7,Северный,Новодачная,Новодачная,275000
real_estate_agent,Москва,3,21,3,99.0,99000000,2023,60.0,22.4,Пресненский,Костикова,Улица 1905 года,1000000
developer,Москва,16,26,4,105.9,42201150,2025,55.8,18.3,Лефортово,бульвар Сенкевича,Римская,398500
developer,Москва,2,16,4,104.3,42053329,2025,42.7,23.8,Сокол,Зорге,Октябрьское поле,403195
developer,Москва,26,29,4,115.41,42132599,2023,66.41382133882068,9.9,Можайский,Петра Алексеева,Рабочий посёлок,365068
developer,Москва,16,53,4,114.8,43700686,2024,66.06279083005471,20.15606280149048,Свиблово,проезд Серебрякова,Ботанический сад,380667
real_estate_agent,Клин,1,5,2,42.1,5899999,2016,26.0,6.0,Клин,Профсоюзная,Речной вокзал,140142
real_estate_agent,Москва,5,7,1,52.7,17000000,2018,21.0,10.0,Басманный,Нижняя Красносельская,Бауманская,322580
developer,Москва,7,8,2,121.8,141031579,2019,70.09100978310683,21.385091021093558,Арбат,Арбат,Смоленская,1157894
real_estate_agent,Москва,5,8,4,75.0,59500000,2023,60.0,10.0,Замоскворечье,переулок Старый Толмачевский,Новокузнецкая,793333
developer,Москва,7,15,2,53.7,50408190,2027,30.902193968414096,9.428402198955043,Даниловский,Серпуховский Вал,Тульская,938700
developer,Москва,7,8,2,121.8,141031579,2019,70.09100978310683,21.385091021093558,Арбат,Арбат,Смоленская,1157894
real_estate_agent,Москва,3,15,1,54.0,14800000,2016,30.0,12.0,Говорово,Татьянин Парк,Говорово,274074
developer,Москва,7,8,3,128.6,128600000,2019,74.00413676607174,22.579004148707977,Арбат,Арбат,Смоленская,1000000
developer,Москва,10,13,3,80.2,46516000,2022,51.6,23.6,Замоскворечье,Большой Строченовский переулок,Павелецкая,580000
unknown,Москва,3,25,3,131.2,51900000,2005,79.2,13.5,Очаково-Матвеевское,Нежинская,Матвеевская,395579
developer,Москва,10,13,3,103.6,62517091,2024,74.4,5.5,Даниловский,Даниловский Вал,Тульская,603446
real_estate_agent,Москва,37,41,3,97.2,72300000,2022,55.93469746238082,17.065934706488456,Хорошевский,Ленинградский проспект,Аэропорт,743827
real_estate_agent,Москва,5,21,3,116.78,115000000,2023,37.6,47.2,Пресненский,2-я Звенигородская,Улица 1905 года,984757
real_estate_agent,Москва,7,41,3,91.2,80000000,2022,55.0,30.0,Хорошевский,Ленинградский проспект,Аэропорт,877192
developer,Москва,8,20,3,89.7,75348000,2024,51.6187485841107,15.749118756913731,Пресненский,Красная Пресня,Краснопресненская,840000
real_estate_agent,Москва,3,5,3,112.0,85000000,2012,64.45150324883386,19.66445151364925,Хамовники,Комсомольский проспект,Спортивная,758928
developer,Москва,4,33,3,74.72,44301488,2025,44.6,13.118998366963142,Пресненский,к2.3,Белорусская,592900
real_estate_agent,Москва,7,18,3,90.4,45000000,2018,52.02157047941591,15.872021578874039,Беговой,Ленинградский проспект,Динамо,497787
developer,Москва,2,7,3,192.99,463176000,2026,58.1,19.2,Арбат,Крестовоздвиженский переулок,Арбатская,2400000
real_estate_agent,Москва,3,13,3,149.2,68000000,2001,85.85860968505368,26.19585862353989,Тверской,Долгоруковская,Новослободская,455764
developer,Москва,2,22,3,80.8,36120508,2025,46.497155915230145,14.186497163418387,Марьина роща,Полковая,Савёловская,447035
real_estate_agent,Москва,5,21,3,117.0,115000000,2023,67.32880250101395,47.0,Пресненский,Костикова,Улица 1905 года,982905
real_estate_agent,Москва,20,43,3,84.2,37500000,2023,48.45371940671261,14.783453727225597,Хорошево-Мневники,Шелепихинская набережная,Шелепиха,445368
real_estate_agent,Москва,8,8,3,86.0,46000000,1959,55.0,15.0,Замоскворечье,Татарская,Павелецкая,534883
homeowner,Москва,7,15,2,46.5,23900000,2017,30.0,10.0,Хорошевский,Ходынский бульвар,ЦСКА,513978
real_estate_agent,Москва,39,41,2,56.9,40000000,2023,32.6,6.5,Хорошевский,Ленинградский проспект,Аэропорт,702987
real_estate_agent,Москва,5,21,2,117.0,115000000,2023,71.0,34.0,Пресненский,2-я Звенигородская,Улица 1905 года,982905
real_estate_agent,Москва,16,17,2,54.7,12700000,2023,34.0,9.0,Пыхтино,Летчика Грицевца,Пыхтино,232175
developer,Москва,27,34,4,130.6,97362300,2028,89.9,8.7,Раменки,проезд 4-й Сетуньский,Парк Победы,745500
developer,Москва,2,6,4,176.5,360150000,2025,53.4,70.7,Басманный,Потаповский переулок,Чистые пруды,2040509
developer,Москва,4,17,4,103.7,58020150,2024,67.1,5.8,Раменки,Мичуринский проспект,Ломоносовский проспект,559500
developer,Москва,6,9,4,83.4,29279905,2026,54.2,5.3,Головинский,Северный ао,Коптево,351077
developer,Москва,9,22,4,142.5,97669500,2025,70.3,7.9,Покровское-Стрешнево,Вивальди кв-л,Спартак,685400
developer,Москва,48,49,4,122.2,54941120,2025,38.3,40.6,Раменки,Кинематографический кв-л,Мичуринский проспект,449600
developer,Москва,2,12,4,153.6,97689600,2026,58.0,26.8,Раменки,Сергея Бондарчука,Мичуринский проспект,636000
real_estate_agent,Москва,4,7,4,173.6,451500000,2023,99.89983003569249,19.0,Хамовники,Ефремова,Спортивная,2600806
developer,Москва,1,6,4,502.7,1127040000,2026,120.1,71.5,Хамовники,3-й Обыденский переулок,Кропоткинская,2241973
developer,Москва,2,16,4,103.7,59627500,2024,53.6,18.207175196119888,Даниловский,Малая Тульская,Тульская,575000
developer,Москва,2,17,3,72.6,43233300,2024,46.0,5.3,Раменки,Мичуринский проспект,Ломоносовский проспект,595500
real_estate_agent,Москва,3,15,3,100.0,180000000,2022,46.4,10.0,Хамовники,Усачева,Спортивная,1800000
homeowner,Москва,5,11,1,22.9,7270000,2020,13.178030574984781,4.020678032701499,Щербинка,шоссе Остафьевское,Щербинка,317467
realtor,Москва,6,7,1,28.0,7300000,2021,16.112875812208465,4.916112878412313,Санино,Медовая Долина,Санино,260714
unknown,Москва,8,9,1,19.9,7300000,2023,11.45165102367673,3.4939516528716075,Потапово,Александры Монаховой,Потапово,366834
homeowner,Москва,9,18,1,20.0,7300000,2020,11.509197008720333,3.5115091988659373,Потапово,Александры Монаховой,Потапово,365000
homeowner,Москва,7,9,1,30.0,7300000,2021,26.0,3.8,Филатов Луг,Золотошвейная,Филатов Луг,243333
realtor,Москва,5,15,1,22.0,7300000,2023,12.660116709592366,3.7,Новомосковская,Василия Ощепкова,Новомосковская,331818
homeowner,Москва,11,17,1,21.4,7300000,2022,12.314840799330756,4.0,Потапово,Александры Монаховой,Потапово,341121
homeowner,Москва,12,17,1,23.6,7300000,2023,13.580852470289994,6.0,Ольховая,3-я Нововатутинская,Ольховая,309322
realtor,Москва,10,10,1,25.0,7400000,2001,14.386496260900417,4.389386498582422,Богородское,Ивантеевская,Бульвар Рокоссовского,296000
real_estate_agent,Москва,2,17,1,28.5,7400000,2022,17.5,6.0,Ватутинки,Яворки,Ватутинки,259649
homeowner,Москва,10,14,1,29.8,7400000,2021,17.148703542993296,5.232148706310247,Щербинка,шоссе Остафьевское,Щербинка,248322
real_estate_agent,Москва,3,25,1,26.0,7490000,2016,12.0,6.0,Новомосковская,Бачуринская,Новомосковская,288076
homeowner,Москва,15,21,1,25.0,7499000,2023,14.386496260900417,4.389386498582422,Южное Бутово,Бартеневская,Бунинская аллея,299960
real_estate_agent,Москва,2,4,1,27.0,7500000,2022,19.0,3.0,Филатов Луг,Жемчужная,Филатов Луг,277777
real_estate_agent,Москва,1,12,1,33.0,7590000,2012,25.0,3.0,Новомосковская,Лазурная,Новомосковская,230000
real_estate_agent,Москва,9,16,1,24.0,7599000,2023,13.0,6.0,Потапово,проспект Куприна,Потапово,316625
realtor,Москва,6,22,1,23.0,7500000,2022,15.0,5.0,Ховрино,Клинская,Грачёвская,326086
realtor,Москва,6,15,1,23.0,7590000,2018,13.235576560028383,4.038235578695828,Новомосковская,Василия Ощепкова,Новомосковская,330000
homeowner,Москва,1,12,1,28.0,7500000,2023,28.0,4.916112878412313,Филатов Луг,Харлампиева,Филатов Луг,267857
homeowner,Москва,10,16,1,20.1,7500000,2020,11.566742993763937,3.5290667448602675,Бунинская аллея,Александры Монаховой,Бунинская аллея,373134
homeowner,Москва,10,12,1,29.3,7500000,2021,16.86097361777529,5.144360976338598,Щербинка,шоссе Остафьевское,Щербинка,255972
homeowner,Москва,9,21,1,23.8,7500000,2023,13.695944440377197,4.178695946650466,Южное Бутово,Бартеневская,Бунинская аллея,315126
real_estate_agent,Москва,14,15,1,19.5,7600000,2023,8.0,5.1,Потапово,Потаповская Роща,Потапово,389743
realtor,Москва,22,23,1,24.6,7600000,2023,15.0,6.0,Южное Бутово,Бартеневская,Бунинская аллея,308943
real_estate_agent,Москва,4,17,1,33.1,7600000,2019,18.0,5.0,Новомосковская,1-я Нововатутинская,Новомосковская,229607
realtor,Москва,13,16,1,29.5,7600000,2018,23.8,5.179476068327258,Новомосковская,3-я Нововатутинская,Новомосковская,257627
unknown,Москва,11,17,1,28.4,7600000,2022,17.0,4.1,Новомосковская,3-я Нововатутинская,Новомосковская,267605
real_estate_agent,Москва,11,17,1,28.4,7700000,2022,17.0,4.1,Кедровая,3-я Нововатутинская,Кедровая,271126
homeowner,Москва,3,4,1,29.4,7700000,2021,28.8,5.161918522332928,Филатов Луг,Жемчужная,Филатов Луг,261904
homeowner,Москва,3,17,1,27.6,7650000,2022,24.6,4.845882694434994,Новомосковская,3-я Нововатутинская,Новомосковская,277173
realtor,Москва,9,17,1,38.7,7800000,2009,17.0,10.0,Новомосковская,Нагорная,Новомосковская,201550
real_estate_agent,Москва,11,22,1,24.0,7800000,2021,13.0,4.0,Филатов Луг,Картмазовские Пруды,Филатов Луг,325000
real_estate_agent,Москва,4,20,1,25.5,7800000,2023,15.0,5.0,Южное Бутово,Бартеневская,Бунинская аллея,305882
realtor,Москва,17,18,1,28.6,7800000,2017,16.458151722470078,5.0,Аэропорт Внуково,Омская,Аэропорт Внуково,272727
realtor,Москва,1,22,1,29.5,7800000,2022,16.4,5.3,Саларьево,Родниковая,Саларьево,264406
unknown,Москва,6,19,1,22.0,7750000,2022,11.0,5.0,Прокшино,проспект Прокшинский,Прокшино,352272
unknown,Москва,7,9,1,26.0,7800000,2022,15.0,5.0,Филатов Луг,Золотошвейная,Филатов Луг,300000
realtor,Москва,4,16,1,23.0,7800000,2023,13.235576560028383,4.038235578695828,Потапово,проспект Куприна,Потапово,339130
homeowner,Москва,14,15,1,25.0,7800000,2018,14.386496260900417,4.389386498582422,Новомосковская,Василия Ощепкова,Новомосковская,312000
real_estate_agent,Москва,19,21,3,130.4,159900000,2023,74.0,46.0,Пресненский,Лаки жилой квартал,Улица 1905 года,1226226
real_estate_agent,Москва,2,13,3,120.0,160000000,2017,69.055182052322,5.0,Пресненский,2-я Черногрязская,Улица 1905 года,1333333
real_estate_agent,Москва,4,14,3,104.9,160000000,2023,60.36573831073815,18.41786574805184,Хамовники,Усачева,Спортивная,1525262
real_estate_agent,Москва,2,7,3,146.8,168820000,2007,84.47750604400726,39.8,Пресненский,Хлыновский тупик,Арбатская,1150000
real_estate_agent,Москва,15,21,3,155.0,170000000,2023,123.0,23.0,Пресненский,2-я Звенигородская,Улица 1905 года,1096774
real_estate_agent,Москва,3,6,3,154.0,312783566,2006,114.0,25.0,Хамовники,переулок Коробейников,Парк Культуры,2031062
real_estate_agent,Москва,4,5,3,219.4,317883613,2012,126.25589118566207,38.52125591155934,Хамовники,Остоженка,Кропоткинская,1448876
real_estate_agent,Москва,4,6,3,136.85,395000000,1903,78.75168053216888,24.027501693240175,Тверской,Большая Дмитровка,Театральная,2886371
unknown,Москва,8,9,2,44.8,9900000,1976,30.0,6.0,Гольяново,Новосибирская,Щёлковская,220982
real_estate_agent,Москва,13,22,3,175.66,170000000,2024,110.0,30.0,Пресненский,Дружинниковская,Краснопресненская,967778
real_estate_agent,Москва,4,7,3,138.2,185859780,2016,70.0,20.0,Арбат,Поварская,Арбатская,1344860
real_estate_agent,Москва,2,5,3,207.4,434663100,2015,119.35037298042985,36.414350392239776,Тверской,Никольская,Лубянка,2095771
developer,Москва,34,44,4,106.2,47365200,2028,61.113836116304974,18.646113845978128,Щукино,Маршала Бирюзова,Октябрьское поле,446000
real_estate_agent,Москва,17,17,1,19.7,7900000,2023,11.336559053589529,6.0,Потапово,Александры Монаховой,Потапово,401015
real_estate_agent,Москва,12,16,1,18.2,7900000,2022,9.2,4.0,Потапово,Потаповская Роща,Потапово,434065
real_estate_agent,Москва,8,19,1,28.0,7900000,2020,16.0,7.0,Некрасовка,Недорубова,Некрасовка,282142
homeowner,Москва,14,16,1,23.0,7900000,2018,13.235576560028383,4.038235578695828,Крюково,Зеленоград,Зеленоград — Крюково,343478
homeowner,Москва,2,14,1,30.0,7950000,2021,30.0,5.267263798298906,Новомосковская,Чароитовая,Новомосковская,265000
real_estate_agent,Москва,18,25,1,26.9,8000000,2024,17.8,3.0,Лианозово,Илимская,Алтуфьево,297397
realtor,Москва,3,12,1,23.0,8000000,2017,15.0,3.0,Бунинская аллея,Александры Монаховой,Бунинская аллея,347826
real_estate_agent,Москва,12,14,1,21.3,8000000,2023,16.3,3.7397572967922237,Потапово,Александры Монаховой,Потапово,375586
real_estate_agent,Москва,2,16,1,28.1,8000000,2021,16.0,6.0,Бунинская аллея,проезд Чечерский,Бунинская аллея,284697
real_estate_agent,Москва,2,18,1,20.9,8000000,2023,12.0,3.0,Солнцево,Производственная,Солнцево,382775
real_estate_agent,Москва,5,12,1,21.7,8000000,2021,10.7,5.1,Бунинская аллея,проспект Куприна,Бунинская аллея,368663
homeowner,Москва,11,12,1,23.4,8000000,2020,13.465760500202789,4.108465762673147,Крюково,проспект Георгиевский,Зеленоград — Крюково,341880
homeowner,Москва,10,12,1,30.0,8000000,2019,25.0,5.0,Филатов Луг,Харлампиева,Филатов Луг,266666
unknown,Москва,2,16,1,24.6,8000000,2022,15.0,4.0,Прокшино,Сальвадора Дали,Прокшино,325203
homeowner,Москва,3,7,1,26.7,8000000,2021,15.364778006641645,4.687864780486026,Санино,Медовая Долина,Санино,299625
homeowner,Москва,8,9,1,23.5,8000000,2023,13.523306485246392,4.1260233086674765,Филатов Луг,проспект Новосередневский,Филатов Луг,340425
homeowner,Москва,7,15,1,20.2,8000000,2023,11.624288978807536,3.546624290854597,Новомосковская,Василия Ощепкова,Новомосковская,396039
real_estate_agent,Москва,1,12,1,35.0,8050000,2012,27.0,3.0,Новомосковская,Лазурная,Новомосковская,230000
real_estate_agent,Москва,7,10,1,34.5,8100000,2018,20.0,8.0,Бунинская аллея,Александры Монаховой,Бунинская аллея,234782
homeowner,Москва,10,14,1,28.0,8100000,2023,16.112875812208465,4.916112878412313,Новомосковская,3-я Нововатутинская,Новомосковская,289285
realtor,Москва,6,9,1,20.0,8100000,2023,15.0,5.0,Потапово,Александры Монаховой,Потапово,405000
homeowner,Москва,16,17,1,21.5,8100000,2022,12.372386784374358,10.0,Бунинская аллея,Александры Монаховой,Бунинская аллея,376744
real_estate_agent,Москва,9,15,1,19.7,8200000,2018,11.336559053589529,4.0,Саларьево,Саларьевская,Саларьево,416243
real_estate_agent,Москва,9,17,1,21.3,8200000,2024,10.7,5.0,Потапово,проспект Куприна,Потапово,384976
realtor,Москва,8,33,1,19.8,8150000,2024,11.39410503863313,3.476394106877278,Западное Дегунино,Базовская,Грачёвская,411616
realtor,Москва,4,23,1,26.5,8190000,2023,12.1,6.1,Южное Бутово,Бартеневская,Бунинская аллея,309056
real_estate_agent,Москва,10,13,1,23.0,8200000,2023,14.0,4.0,Новомосковская,Василия Ощепкова,Новомосковская,356521
homeowner,Москва,9,17,1,21.3,8200000,2023,10.0,5.0,Потапово,проспект Куприна,Потапово,384976
unknown,Москва,7,11,1,26.9,8200000,2017,18.1,2.3,Новомосковская,Бачуринская,Новомосковская,304832
real_estate_agent,Москва,5,17,1,23.1,8250000,2023,10.1,8.0,Потапово,Александры Монаховой,Потапово,357142
homeowner,Москва,5,17,1,23.1,8250000,2023,17.0,4.055793124690158,Потапово,Александры Монаховой,Потапово,357142
homeowner,Москва,3,16,1,18.0,8250000,2023,10.3582773078483,3.1603582789793436,Бунинская аллея,проспект Куприна,Бунинская аллея,458333
real_estate_agent,Москва,5,20,1,33.0,8300000,2023,14.0,8.0,Бирюлево Восточное,6-я Радиальная,Каспийская,251515
realtor,Москва,8,25,1,28.0,8300000,2013,16.112875812208465,4.916112878412313,Новомосковская,Фитаревская,Новомосковская,296428
unknown,Москва,15,18,1,20.0,8300000,2022,11.509197008720333,3.5115091988659373,Потапово,Александры Монаховой,Потапово,415000
realtor,Москва,10,10,1,23.7,8300000,2019,20.0,4.161138400656136,Потапово,Александры Монаховой,Потапово,350210
homeowner,Москва,20,21,1,24.3,8300000,2016,13.983674365595204,4.266483676622114,Новомосковская,Бачуринская,Новомосковская,341563
real_estate_agent,Москва,8,15,1,25.1,8300000,2018,14.444042245944019,4.406944044576751,Новомосковская,Василия Ощепкова,Новомосковская,330677
homeowner,Москва,10,15,1,19.8,8350000,2019,12.0,3.476394106877278,Саларьево,Саларьевская,Саларьево,421717
homeowner,Москва,8,33,1,20.0,8300000,2023,14.9,5.1,Западное Дегунино,Базовская,Грачёвская,415000
real_estate_agent,Москва,8,9,3,80.8,10400000,2024,44.3,12.5,Крёкшино,Луговая,Крёкшино,128712
real_estate_agent,Москва,11,14,2,39.6,10500000,2023,24.2,6.0,Северное Медведково,Грекова,Медведково,265151
developer,Москва,13,15,4,115.4,49461392,2026,66.40806674031633,20.261408077456462,Покровское-Стрешнево,Клифф 5 кв-л,Трикотажная,428608
developer,Москва,22,29,4,109.9,49476980,2026,52.9,19.295743047768326,Аэропорт,Часовая,Сокол,450200
developer,Москва,27,52,4,114.6,49195944,2024,74.9,5.0,Раменки,проспект Генерала Дорохова,Раменки,429283
realtor,Москва,6,25,1,28.0,8300000,2023,16.0,4.916112878412313,Митино,Муравская,Пятницкое шоссе,296428
homeowner,Москва,6,25,1,21.6,8300000,2022,10.5,5.0,Люблино,Люблинская,Перерва,384259
unknown,Москва,13,17,1,23.6,8300000,2019,10.3,5.9,Люблино,Цимлянская,Люблино,351694
homeowner,Москва,6,14,1,23.6,8300000,2023,13.7,6.4,Бульвар Адмирала Ушакова,Эдварда Грига,Бульвар Адмирала Ушакова,351694
homeowner,Москва,10,15,1,25.3,8399000,2019,19.0,3.0,Новомосковская,Василия Ощепкова,Новомосковская,331976
realtor,Москва,4,22,1,28.5,8300000,2021,19.5,5.4,Филатов Луг,Картмазовские Пруды,Филатов Луг,291228
real_estate_agent,Москва,2,25,1,26.7,8499999,2023,12.6,6.9,Люблино,Люблинская,Депо,318352
real_estate_agent,Москва,1,12,1,38.0,8470000,2012,30.0,3.0,Новомосковская,Лазурная,Новомосковская,222894
real_estate_agent,Москва,7,20,1,23.0,8499000,2023,13.235576560028383,4.038235578695828,Западное Дегунино,Базовская,Грачёвская,369521
homeowner,Москва,13,16,1,26.5,8400000,2022,15.249686036554442,4.652749688497368,Прокшино,проспект Магеллана,Прокшино,316981
homeowner,Москва,8,22,1,25.3,8490000,2021,14.559134216031222,4.442059136565411,Филатов Луг,Картмазовские Пруды,Филатов Луг,335573
real_estate_agent,Москва,1,25,1,23.0,8500000,2019,15.0,3.0,Потапово,бульвар Скандинавский,Потапово,369565
real_estate_agent,Москва,11,24,1,26.4,8500000,2023,17.4,4.0,Митино,Муравская,Митино,321969
unknown,Москва,10,15,1,28.3,8500000,2022,12.7,5.8,Потапово,Эдварда Грига,Потапово,300353
homeowner,Москва,33,34,1,20.5,8500000,2019,20.5,3.599296928837586,Южное Бутово,Поляны,Улица Скобелевская,414634
realtor,Москва,12,17,1,22.3,8500000,2019,18.0,4.0,Люблино,Цимлянская,Люблино,381165
unknown,Москва,7,25,1,25.0,8500000,2023,18.0,5.0,Митино,Муравская,Митино,340000
real_estate_agent,Москва,22,22,1,23.0,8600000,2023,13.0,5.0,Некрасовка,Недорубова,Некрасовка,373913
real_estate_agent,Москва,22,22,1,25.0,8600000,2023,14.386496260900417,6.0,Некрасовка,Недорубова,Некрасовка,344000
real_estate_agent,Москва,7,14,1,24.5,8590000,2022,14.098766335682408,24.0,Ольховая,Фитаревская,Ольховая,350612
homeowner,Москва,9,18,1,22.4,8600000,2022,9.9,3.9328903027298496,Прокшино,проспект Прокшинский,Прокшино,383928
realtor,Москва,2,25,1,23.1,8550000,2023,16.0,7.1,Нижегородский,Газгольдерная,Нижегородская,370129
unknown,Москва,7,14,1,24.5,8590000,2022,20.5,4.0,Потапово,Фитаревская,Потапово,350612
homeowner,Москва,7,8,1,23.0,8600000,2019,16.0,3.0,Новомосковская,Василия Ощепкова,Новомосковская,373913
real_estate_agent,Москва,20,25,1,25.0,8700000,2016,14.386496260900417,5.0,Ольховая,Бачуринская,Ольховая,348000
real_estate_agent,Москва,13,16,1,20.0,8700000,2021,11.509197008720333,6.0,Дмитровский,Лобненская,Лианозово,435000
realtor,Москва,21,24,1,23.0,8700000,2024,12.3,4.1,Нижегородский,Газгольдерная,Нижегородская,378260
real_estate_agent,Москва,8,15,1,25.4,8700000,2018,15.0,4.0,Новомосковская,Василия Ощепкова,Новомосковская,342519
homeowner,Москва,8,27,1,30.6,8700000,2013,27.0,3.0,Новомосковская,Фитаревская,Новомосковская,284313
realtor,Москва,5,17,1,20.0,8700000,2020,11.509197008720333,3.5115091988659373,Люблино,Цимлянская,Люблино,435000
homeowner,Москва,16,25,1,26.8,8700000,2016,23.8,3.0,Новомосковская,Сосенский Стан,Новомосковская,324626
homeowner,Москва,14,23,1,21.3,8700000,2024,10.4,5.6,Текстильщики,1-й Грайвороновский проезд,Новохохловская,408450
real_estate_agent,Москва,7,24,1,22.4,8750000,2024,5.7,11.7,Южное Бутово,Бартеневская,Бунинская аллея,390625
realtor,Москва,16,17,1,22.4,8799000,2022,15.0,5.0,Прокшино,проспект Прокшинский,Прокшино,392812
homeowner,Москва,12,16,1,28.0,8750000,2022,16.112875812208465,4.916112878412313,Новомосковская,Гренадерская,Новомосковская,312500
real_estate_agent,Москва,15,23,1,22.5,8800000,2023,12.947846634810375,5.0,Солнцево,Авиаторов,Солнцево,391111
real_estate_agent,Москва,4,16,1,31.0,8800000,2021,17.839255363516518,6.0,Бунинская аллея,проезд Чечерский,Бунинская аллея,283870
real_estate_agent,Москва,7,21,1,24.0,8800000,2023,12.0,4.0,Южное Бутово,Бартеневская,Бунинская аллея,366666
realtor,Москва,12,25,1,19.7,8800000,2019,15.0,3.0,Саларьево,Саларьевская,Саларьево,446700
realtor,Москва,5,25,1,19.6,8800000,2021,9.4,5.0,Кунцево,№ 100 кв-л,Павшино,448979
real_estate_agent,Москва,17,24,1,22.0,8900000,2024,12.660116709592366,7.0,Южное Бутово,Бартеневская,Бунинская аллея,404545
real_estate_agent,Москва,17,24,1,22.0,8900000,2024,12.660116709592366,7.0,Южное Бутово,Бартеневская,Бунинская аллея,404545
developer,Москва,16,17,2,48.2,10642560,2026,21.8,16.6,Щербинка,Мостотреста,Щербинка,220800
real_estate_agent,Москва,14,17,3,78.3,12000000,2023,45.3,10.7,Троицк,Текстильщиков,Троицк,153256
developer,Москва,2,43,4,94.3,52930873,2025,46.2,8.0,Хорошево-Мневники,к5/2,Звенигородская,561303
developer,Москва,4,7,4,107.3,53102770,2027,69.5,6.6,Котловка,31/2,Профсоюзная,494900
developer,Москва,48,50,4,123.1,55124180,2027,40.2,42.1,Раменки,м. Мичуринский проспект,Мичуринский проспект,447800
unknown,Москва,24,25,1,21.5,8900000,2023,12.372386784374358,3.774872388780883,Люблино,Люблинская,Депо,413953
realtor,Москва,5,14,1,30.0,8990000,2023,22.0,8.0,Можайский,Сколковское шоссе,Сетунь,299666
realtor,Москва,13,25,1,20.0,8990000,2022,20.0,3.5115091988659373,Кунцево,№ 100 кв-л,Павшино,449500
homeowner,Москва,17,23,1,21.0,8900000,2024,14.0,7.0,Южное Бутово,Бартеневская,Бунинская аллея,423809
realtor,Москва,10,25,1,20.1,8900000,2019,19.9,3.5290667448602675,Саларьево,Саларьевская,Саларьево,442786
real_estate_agent,Москва,26,31,1,23.0,9000000,2023,13.235576560028383,5.0,Нижегородский,Газгольдерная,Нижегородская,391304
realtor,Москва,11,24,1,22.8,9000000,2024,13.12048458994118,4.003120486707169,Отрадное,Римского-Корсакова,Отрадное,394736
real_estate_agent,Москва,9,26,1,23.0,9000000,2017,13.235576560028383,4.038235578695828,Чертаново Южное,Варшавское шоссе,Аннино,391304
