iter	MAE
1671	78545.92314
1672	78540.98837
1673	78528.90418
1674	78524.97036
1675	78519.46412
1676	78508.93445
1677	78469.38311
1678	78466.4678
1679	78461.37659
1680	78456.96316
1681	78431.23175
1682	78428.55065
1683	78424.63265
1684	78420.87335
1685	78417.06989
1686	78414.01989
1687	78410.21109
1688	78385.61455
1689	78382.64394
1690	78378.97069
1691	78374.23619
1692	78369.72681
1693	78365.36454
1694	78355.25254
1695	78343.06989
1696	78333.11128
1697	78329.27252
1698	78214.38863
1699	78209.47408
1700	78091.75245
1701	78086.33211
1702	78077.07861
1703	78047.26722
1704	78021.70061
1705	77905.86506
1706	77899.58462
1707	77896.83651
1708	77884.96582
1709	77860.25275
1710	77855.21036
1711	77848.33431
1712	77837.84268
1713	77813.32816
1714	77809.55405
1715	77785.48757
1716	77781.18114
1717	77777.5372
1718	77773.31915
1719	77763.55526
1720	77760.61773
1721	77754.03617
1722	77750.98593
1723	77739.75849
1724	77718.7554
1725	77639.245
1726	77602.40794
1727	77586.54374
1728	77583.78483
1729	77576.114
1730	77571.06863
1731	77466.03842
1732	77461.95811
1733	77458.09269
1734	77452.40509
1735	77446.92194
1736	77442.40963
1737	77438.59709
1738	77431.31485
1739	77427.69807
1740	77424.88625
1741	77422.4287
1742	77414.5535
1743	77407.28999
1744	77402.33876
1745	77397.59637
1746	77392.93248
1747	77388.33224
1748	77383.97762
1749	77380.34616
1750	77375.09719
1751	77365.5077
1752	77362.11084
1753	77356.93394
1754	77352.63093
1755	77349.16192
1756	77346.41821
1757	77343.63923
1758	77340.79791
1759	77337.08759
1760	77332.83895
1761	77328.77925
1762	77325.37891
1763	77313.77974
1764	77290.70633
1765	77287.41536
1766	77284.22591
1767	77279.87441
1768	77277.0276
1769	77272.01121
1770	77267.28186
1771	77230.33479
1772	77226.5125
1773	77221.20712
1774	77212.76157
1775	77102.03228
1776	77098.77688
1777	77094.34875
1778	77082.51823
1779	77078.34444
1780	77073.58209
1781	77068.45201
1782	77065.00265
1783	77062.29443
1784	77059.02734
1785	77051.91701
1786	77028.70471
1787	76919.13337
1788	76888.97543
1789	76884.82409
1790	76877.79667
1791	76875.14115
1792	76872.59916
1793	76868.58213
1794	76863.23663
1795	76859.25647
1796	76855.57109
1797	76849.03881
1798	76843.77424
1799	76832.46564
1800	76826.06676
1801	76819.55653
1802	76815.0862
1803	76811.30358
1804	76806.69578
1805	76783.67852
1806	76773.83739
1807	76769.3266
1808	76762.51639
1809	76758.42545
1810	76751.6847
1811	76745.33005
1812	76739.03951
1813	76732.73963
1814	76729.39227
1815	76718.58607
1816	76715.79478
1817	76711.76551
1818	76708.4316
1819	76696.01105
1820	76692.88691
1821	76688.92354
1822	76676.52589
1823	76665.6669
1824	76658.7276
1825	76655.85991
1826	76645.01931
1827	76638.63504
1828	76634.0739
1829	76629.59501
1830	76619.35459
1831	76616.01459
1832	76591.10792
1833	76482.68142
1834	76478.73323
1835	76471.94363
1836	76467.35304
1837	76462.28013
1838	76457.73766
1839	76454.73965
1840	76450.23908
1841	76435.71607
1842	76432.4163
1843	76429.64932
1844	76426.98527
1845	76420.85564
1846	76416.89358
1847	76406.51046
1848	76402.63465
1849	76398.17826
1850	76392.12516
1851	76382.21022
1852	76375.7404
1853	76373.15528
1854	76366.756
1855	76360.42382
1856	76255.22568
1857	76248.96012
1858	76244.59085
1859	76237.89424
1860	76233.35086
1861	76208.95402
1862	76189.29884
1863	76182.23963
1864	76177.86982
1865	76171.81672
1866	76166.51149
1867	76163.88905
1868	76160.48869
1869	76157.28731
1870	76151.48455
1871	76147.63444
1872	76144.81831
1873	76140.50619
1874	76137.30253
1875	76127.24022
1876	76112.83956
1877	76107.999
1878	76102.27376
1879	76092.95214
1880	76088.35821
1881	76084.05142
1882	76074.89514
1883	76047.67191
1884	76044.39963
1885	76033.04822
1886	76028.47512
1887	76022.70194
1888	76018.29898
1889	76015.16262
1890	76007.03447
1891	76001.34145
1892	75998.67241
1893	75994.81203
1894	75991.37954
1895	75988.23614
1896	75982.62843
1897	75947.43824
1898	75943.66424
1899	75940.56801
1900	75936.84517
1901	75934.07514
1902	75930.91632
1903	75927.94435
1904	75924.22352
1905	75920.8185
1906	75898.23031
1907	75887.99599
1908	75883.52198
1909	75880.60078
1910	75876.62565
1911	75871.1449
1912	75868.17523
1913	75862.74478
1914	75848.97125
1915	75846.16387
1916	75843.44115
1917	75840.7122
1918	75836.87131
1919	75834.02877
1920	75831.54144
1921	75826.78627
1922	75815.88319
1923	75805.19329
1924	75802.15453
1925	75799.63765
1926	75795.86165
1927	75785.06403
1928	75781.10008
1929	75777.97028
1930	75775.05093
1931	75771.29261
1932	75765.24232
1933	75761.31484
1934	75757.57171
1935	75746.88419
1936	75740.95211
1937	75727.38465
1938	75700.57442
1939	75697.98486
1940	75695.48004
1941	75692.91369
1942	75689.20992
1943	75685.61862
1944	75682.15595
1945	75678.95668
1946	75675.10009
1947	75666.5633
1948	75661.34665
1949	75651.3583
1950	75646.40533
1951	75640.67183
1952	75638.08239
1953	75602.48644
1954	75599.42299
1955	75496.38278
1956	75460.86704
1957	75449.82525
1958	75426.21021
1959	75403.52458
1960	75400.53485
1961	75397.85853
1962	75395.41914
1963	75392.3859
1964	75386.23299
1965	75364.15367
1966	75360.36606
1967	75353.20882
1968	75343.92837
1969	75341.04197
1970	75338.23368
1971	75333.58497
1972	75329.83253
1973	75319.59006
1974	75314.9547
1975	75311.32114
1976	75293.82387
1977	75288.88008
1978	75286.03845
1979	75283.45139
1980	75270.08068
1981	75266.26959
1982	75255.53828
1983	75249.31498
1984	75223.90837
1985	75220.2174
1986	75209.64497
1987	75187.01951
1988	75176.14941
1989	75170.0282
1990	75166.37221
1991	75072.69321
1992	75050.49214
1993	75046.39461
1994	75043.40223
1995	75039.35163
1996	75028.64719
1997	75019.27423
1998	75017.00933
1999	75007.70745
2000	75004.81519
2001	74995.30294
2002	74984.92736
2003	74981.12497
2004	74975.35762
2005	74965.23013
2006	74932.07826
2007	74907.6472
2008	74903.47672
2009	74898.71188
2010	74889.5784
2011	74867.66693
2012	74865.12651
2013	74862.22106
2014	74859.3927
2015	74848.98275
2016	74846.5344
2017	74842.75106
2018	74839.79314
2019	74835.28186
2020	74832.4321
2021	74829.88095
2022	74827.60826
2023	74794.84342
2024	74790.16952
2025	74786.54524
2026	74779.97441
2027	74775.36295
2028	74753.73259
2029	74749.98945
2030	74740.99093
2031	74736.4312
2032	74732.86029
2033	74730.05456
2034	74727.19164
2035	74725.12609
2036	74721.58443
2037	74711.41775
2038	74707.3326
2039	74703.77376
2040	74700.94614
2041	74697.28721
2042	74692.7691
2043	74683.26175
2044	74667.06056
2045	74645.66146
2046	74642.23633
2047	74633.57363
2048	74630.03943
2049	74531.69224
2050	74529.23568
2051	74524.61873
2052	74521.34586
2053	74515.70731
2054	74510.12094
2055	74505.77589
2056	74502.98763
2057	74500.51145
2058	74497.02876
2059	74475.89369
2060	74473.50388
2061	74470.66576
2062	74467.27577
2063	74457.60775
2064	74454.14474
2065	74450.84001
2066	74447.34194
2067	74438.87951
2068	74435.46488
2069	74432.61371
2070	74430.23275
2071	74427.91431
2072	74425.61752
2073	74423.37539
2074	74419.10927
2075	74394.47471
2076	74391.58521
2077	74388.97155
2078	74386.7643
2079	74383.91884
2080	74381.06923
2081	74360.10804
2082	74357.59062
2083	74354.15371
2084	74350.06706
2085	74347.27812
2086	74343.07051
2087	74339.03415
2088	74334.87615
2089	74331.4617
2090	74328.71595
2091	74319.36387
2092	74315.49617
2093	74294.80983
2094	74290.69826
2095	74286.62781
2096	74265.33247
2097	74254.9689
2098	74234.5664
2099	74225.92561
2100	74221.40524
2101	74218.83493
2102	74215.46108
2103	74212.88498
2104	74202.25762
2105	74199.85606
2106	74196.53326
2107	74176.26681
2108	74166.38753
2109	74161.91234
2110	74159.62348
2111	74157.34683
2112	74148.12677
2113	74144.2009
2114	74134.79388
2115	74125.75222
2116	74122.94233
2117	74120.34303
2118	74109.74245
2119	74101.18613
2120	74097.91216
2121	74095.28976
2122	74075.22412
2123	74070.99426
2124	74068.64648
2125	74064.55002
2126	73963.26264
2127	73958.83146
2128	73954.22849
2129	73933.64452
2130	73833.36728
2131	73829.74036
2132	73809.8605
2133	73794.51049
2134	73792.34232
2135	73781.99793
2136	73776.80149
2137	73768.52681
2138	73764.15254
2139	73754.13427
2140	73750.36545
2141	73748.13433
2142	73743.84664
2143	73644.56013
2144	73635.49311
2145	73619.92434
2146	73610.68936
2147	73607.22886
2148	73603.56414
2149	73598.5364
2150	73595.11303
2151	73591.50915
2152	73582.37768
2153	73580.29087
2154	73571.97643
2155	73568.70418
2156	73565.95548
2157	73553.04712
2158	73549.66538
2159	73546.13295
2160	73535.86356
2161	73438.71501
2162	73423.5895
2163	73420.30598
2164	73416.77241
2165	73320.37955
2166	73297.94213
2167	73277.68335
2168	73274.47989
2169	73271.70032
2170	73263.53212
2171	73251.56964
2172	73248.10469
2173	73235.61853
2174	73233.57442
2175	73231.78892
2176	73229.02795
2177	73209.13769
2178	73205.94604
2179	73202.84247
2180	73183.21791
2181	73181.22345
2182	73176.10495
2183	73171.12626
2184	73149.07722
2185	73129.65562
2186	73119.61323
2187	73111.5568
2188	73108.84442
2189	73105.54228
2190	73103.57515
2191	73090.43939
2192	73087.21547
2193	73084.52253
2194	73075.63687
2195	73072.27854
2196	73069.24679
2197	73064.10431
2198	73060.93356
2199	73057.64208
2200	73054.50466
2201	72961.01863
2202	72951.16295
2203	72946.42245
2204	72863.96749
2205	72861.36002
2206	72858.12103
2207	72855.58163
2208	72853.49542
2209	72851.7369
2210	72849.06049
2211	72845.98191
2212	72844.06039
2213	72841.02574
2214	72828.4851
2215	72825.48165
2216	72816.53538
2217	72807.79318
2218	72715.88753
2219	72685.18991
2220	72681.42649
2221	72678.57346
2222	72659.4648
2223	72656.44153
2224	72648.20667
2225	72645.85348
2226	72624.68312
2227	72614.58232
2228	72611.54887
2229	72608.92129
2230	72605.23513
2231	72586.28581
2232	72567.36055
2233	72564.85212
2234	72561.88838
2235	72559.02893
2236	72556.06064
2237	72549.07588
2238	72545.32954
2239	72542.4883
2240	72534.44701
2241	72531.92594
2242	72519.0255
2243	72510.70472
2244	72492.17024
2245	72482.25132
2246	72480.32063
2247	72477.39238
2248	72387.27141
2249	72375.95726
2250	72373.10465
2251	72370.31833
2252	72279.971
2253	72267.74845
2254	72258.48166
2255	72256.49788
2256	72168.45009
2257	72159.89705
2258	72072.78707
2259	72070.415
2260	72057.94405
2261	72055.14257
2262	72052.50426
2263	72040.58309
2264	72037.50729
2265	72033.91462
2266	72027.97588
2267	72025.46365
2268	72021.89481
2269	72010.20035
2270	72006.63845
2271	71974.62529
2272	71972.70063
2273	71969.90941
2274	71967.46146
2275	71964.75844
2276	71956.95561
2277	71954.5606
2278	71951.88336
2279	71948.9635
2280	71947.11945
2281	71928.69057
2282	71926.09895
2283	71924.56276
2284	71916.85484
2285	71912.48942
2286	71881.46658
2287	71864.12082
2288	71861.47708
2289	71859.27848
2290	71774.3166
2291	71771.52456
2292	71763.96388
2293	71760.42966
2294	71757.57528
2295	71744.83207
2296	71742.23681
2297	71658.15311
2298	71654.77881
2299	71646.63819
2300	71644.04873
2301	71642.30162
2302	71638.98638
2303	71636.42206
2304	71632.06523
2305	71630.22959
2306	71627.69409
2307	71625.94992
2308	71623.38691
2309	71621.69658
2310	71609.59434
2311	71607.9224
2312	71606.22374
2313	71597.79883
2314	71594.56323
2315	71584.0852
2316	71580.93475
2317	71578.16079
2318	71570.64674
2319	71558.69275
2320	71541.88015
2321	71539.53073
2322	71456.07904
2323	71437.28111
2324	71434.89091
2325	71352.32552
2326	71341.65635
2327	71328.49984
2328	71325.77926
2329	71304.39009
2330	71287.84601
2331	71286.20159
2332	71278.35752
2333	71275.9007
2334	71274.23731
2335	71271.80268
2336	71260.59527
2337	71258.5183
2338	71255.77925
2339	71253.36511
2340	71251.04765
2341	71248.33697
2342	71243.79754
2343	71213.35783
2344	71210.78281
2345	71128.94431
2346	71126.47689
2347	71124.11393
2348	71112.84693
2349	71105.53465
2350	71102.13288
2351	71099.74095
2352	71097.44453
2353	71095.66152
2354	71093.43745
2355	71091.59238
2356	71075.12786
2357	71072.89167
2358	71061.97957
2359	71060.20744
2360	71052.9942
2361	71051.22395
2362	71048.69105
2363	71041.87892
2364	71038.74951
2365	71036.20132
2366	71034.05066
2367	71030.79915
2368	71023.44557
2369	71020.23679
2370	71011.96085
2371	71004.82587
2372	70997.10255
2373	70993.84488
2374	70991.40054
2375	70989.12208
2376	70987.06615
2377	70983.86747
2378	70970.87212
2379	70968.47048
2380	70959.41164
2381	70957.69467
2382	70955.96371
2383	70952.74258
2384	70949.55204
2385	70946.37362
2386	70930.61899
2387	70920.42832
2388	70915.10433
2389	70912.83535
2390	70911.0938
2391	70879.79716
2392	70877.54095
2393	70875.31694
2394	70872.85344
2395	70870.66887
2396	70869.17166
2397	70851.32529
2398	70849.16641
2399	70768.00725
2400	70759.30468
2401	70757.59221
2402	70755.96205
2403	70753.37613
2404	70723.12126
2405	70711.10529
2406	70681.58394
2407	70679.97884
2408	70600.85288
2409	70598.31936
2410	70596.0948
2411	70587.85095
2412	70580.28576
2413	70551.09931
2414	70548.46611
2415	70537.72197
2416	70526.98279
2417	70519.00345
2418	70516.4988
2419	70514.18065
2420	70512.60174
2421	70510.33309
2422	70499.78568
2423	70487.60485
2424	70484.31548
2425	70481.80523
2426	70479.55599
2427	70471.11285
2428	70468.95486
2429	70466.46906
2430	70459.49628
2431	70451.55734
2432	70435.25854
2433	70424.78816
2434	70423.30137
2435	70394.16397
2436	70392.05792
2437	70389.97302
2438	70387.94138
2439	70371.73226
2440	70294.81172
2441	70292.35575
2442	70290.77148
2443	70288.7906
2444	70286.67036
2445	70283.57387
2446	70280.53248
2447	70277.52242
2448	70275.46665
2449	70272.49433
2450	70262.02876
2451	70260.08659
2452	70250.24423
2453	70243.0946
2454	70241.39355
2455	70234.48746
2456	70232.06205
2457	70230.07778
2458	70224.12192
2459	70215.36311
2460	70208.91742
2461	70207.07577
2462	70205.35338
2463	70202.28336
2464	70199.9921
2465	70192.47971
2466	70190.07783
2467	70188.50948
2468	70186.26751
2469	70183.859
2470	70181.35903
2471	70115.41174
2472	70043.51584
2473	70041.8465
2474	70030.86162
2475	70028.49506
2476	70026.29298
2477	70020.35995
2478	70017.8367
2479	70015.60925
2480	70013.41982
2481	70010.36777
2482	69981.26981
2483	69961.42198
2484	69959.7788
2485	69957.68784
2486	69951.10161
2487	69949.58172
2488	69926.47331
2489	69923.44425
2490	69906.55038
2491	69878.16666
2492	69875.22453
2493	69873.14192
2494	69871.70532
2495	69861.64764
2496	69859.44857
2497	69850.28275
2498	69848.59963
2499	69839.1022
2500	69837.54819
2501	69834.69405
2502	69763.62801
2503	69753.41778
2504	69750.51122
2505	69748.43029
2506	69726.77245
2507	69724.58352
2508	69717.70571
2509	69716.1333
2510	69706.10598
2511	69699.80942
2512	69625.27053
2513	69623.71225
2514	69622.2457
2515	69612.86743
2516	69591.06027
2517	69573.74022
2518	69571.57289
2519	69560.79107
2520	69558.71075
2521	69530.44917
2522	69528.99368
2523	69507.72234
2524	69499.45741
2525	69471.1879
2526	69468.48441
2527	69394.63598
2528	69385.18029
2529	69382.18798
2530	69325.84806
2531	69319.07926
2532	69317.77017
2533	69309.77622
2534	69307.66668
2535	69234.94241
2536	69162.94539
2537	69160.87207
2538	69157.66163
2539	69086.38003
2540	69083.64386
2541	69082.25215
2542	69079.99236
2543	69077.05881
2544	69074.06938
2545	69071.15982
2546	69048.55228
2547	69045.89868
2548	69044.56912
2549	69038.73631
2550	69031.49385
2551	69013.39883
2552	69011.32682
2553	69005.81686
2554	68935.17319
2555	68932.26963
2556	68905.4352
2557	68901.98064
2558	68899.89918
2559	68898.51995
2560	68828.67385
2561	68827.21194
2562	68825.03225
2563	68818.92144
2564	68749.77721
2565	68747.66566
2566	68721.45767
2567	68720.05889
2568	68704.05803
2569	68672.37121
2570	68662.20482
2571	68646.15494
2572	68639.21015
2573	68636.81359
2574	68621.09095
2575	68614.14059
2576	68607.87914
2577	68539.44876
2578	68531.78348
2579	68516.35418
2580	68512.90776
2581	68511.46687
2582	68443.63243
2583	68440.33283
2584	68434.66986
2585	68432.50997
2586	68425.75579
2587	68423.48869
2588	68421.41041
2589	68415.18364
2590	68413.7485
2591	68411.0838
2592	68409.72226
2593	68387.53019
2594	68384.67251
2595	68383.29366
2596	68381.98884
2597	68377.1068
2598	68373.91016
2599	68372.7029
2600	68363.72521
2601	68361.57598
2602	68360.36692
2603	68357.85884
2604	68355.82874
2605	68288.51119
2606	68286.3787
2607	68285.0036
2608	68283.84071
2609	68281.51911
2610	68216.52564
2611	68205.98692
2612	68204.45102
2613	68198.11131
2614	68119.94838
2615	68094.00788
2616	68091.95177
2617	68090.74713
2618	68068.51413
2619	68062.53594
2620	68059.21035
2621	68056.03933
2622	68054.81097
2623	67977.42977
2624	67955.10162
2625	67949.11315
2626	67945.93334
2627	67923.44911
2628	67866.92111
2629	67865.66513
2630	67862.48835
2631	67859.80826
2632	67858.6367
2633	67837.14063
2634	67836.04276
2635	67834.76703
2636	67832.6973
2637	67831.48027
2638	67811.10224
2639	67734.61237
2640	67733.44591
2641	67724.72718
2642	67722.70561
2643	67720.52001
2644	67706.91905
2645	67697.0954
2646	67695.86425
2647	67669.84747
2648	67667.94308
2649	67608.97292
2650	67606.76281
2651	67604.69821
2652	67582.10925
2653	67573.62931
2654	67571.04759
2655	67568.57923
2656	67493.22905
2657	67459.91205
2658	67437.33148
2659	67423.73225
2660	67401.50401
2661	67400.22807
2662	67398.19618
2663	67388.37146
2664	67387.17561
2665	67386.09355
2666	67377.83755
2667	67362.23657
2668	67359.1764
2669	67352.48821
2670	67333.17595
2671	67325.16497
2672	67317.01815
2673	67315.02435
2674	67240.15965
2675	67237.07621
2676	67227.86417
2677	67226.69424
2678	67224.62168
2679	67221.59596
2680	67216.16621
2681	67182.12752
2682	67180.94187
2683	67178.16954
2684	67175.47305
2685	67169.34336
2686	67167.35907
2687	67147.69459
2688	67146.74226
2689	67072.7788
2690	67070.68882
2691	66997.46054
2692	66995.56731
2693	66990.0928
2694	66968.09204
2695	66965.45237
2696	66964.31834
2697	66959.76357
2698	66957.78761
2699	66951.06306
2700	66944.50814
2701	66919.66796
2702	66911.53241
2703	66909.52607
2704	66899.99585
2705	66898.12028
2706	66890.61581
2707	66888.64361
2708	66864.21975
2709	66855.69519
2710	66849.77928
2711	66846.72596
2712	66845.63163
2713	66836.26307
2714	66834.27473
2715	66833.08562
2716	66825.16517
2717	66803.30885
2718	66802.13069
2719	66793.11995
2720	66790.25744
2721	66786.94597
2722	66714.26221
2723	66694.40494
2724	66622.36238
2725	66602.70421
2726	66600.16499
2727	66599.03563
2728	66588.64601
2729	66586.81844
2730	66532.64057
2731	66513.00928
2732	66487.24498
2733	66479.32832
2734	66476.44273
2735	66457.58399
2736	66426.07354
2737	66424.99696
2738	66423.05759
2739	66420.71614
2740	66412.89918
2741	66411.85584
2742	66409.95354
2743	66339.06707
2744	66330.03668
2745	66328.05244
2746	66325.21304
2747	66318.05016
2748	66296.88
2749	66282.08731
2750	66280.23544
2751	66278.45287
2752	66277.31904
2753	66275.31522
2754	66254.26963
2755	66248.30894
2756	66178.46816
2757	66135.81284
2758	66130.1375
2759	66129.11834
2760	66128.01881
2761	66108.98281
2762	66100.22506
2763	66079.24795
2764	66060.43586
2765	66039.85479
2766	66038.71149
2767	66035.75635
2768	66029.5792
2769	66024.00177
2770	66022.67393
2771	66005.09304
2772	66002.90056
2773	65988.10195
2774	65987.05839
2775	65986.13329
2776	65981.14961
2777	65978.97461
2778	65977.14739
2779	65953.13239
2780	65947.24283
2781	65944.83193
2782	65942.89431
2783	65937.40295
2784	65936.35312
2785	65935.15982
2786	65926.55061
2787	65920.87145
2788	65917.91135
2789	65898.4455
2790	65853.18833
2791	65850.27006
2792	65843.78449
2793	65841.9386
2794	65824.57917
2795	65822.75956
2796	65821.7181
2797	65801.8007
2798	65800.03585
2799	65797.63261
2800	65794.47284
2801	65792.64144
2802	65790.11479
2803	65762.15192
2804	65742.2149
2805	65736.61918
2806	65729.89163
2807	65724.47926
2808	65717.20921
2809	65714.83879
2810	65711.38907
2811	65695.1921
2812	65693.95108
2813	65662.3077
2814	65661.24125
2815	65654.27957
2816	65653.31532
2817	65634.11434
2818	65603.31787
2819	65574.04009
2820	65556.18795
2821	65538.79423
2822	65519.55747
2823	65518.58258
2824	65516.77733
2825	65515.24832
2826	65510.07852
2827	65486.3621
2828	65474.5785
2829	65467.60924
2830	65465.81221
2831	65463.94163
2832	65446.66252
2833	65440.47257
2834	65439.31383
2835	65434.13127
2836	65366.56175
2837	65336.29173
2838	65334.54517
2839	65333.48232
2840	65332.37817
2841	65324.36883
2842	65323.32302
2843	65322.2083
2844	65320.39713
2845	65312.55413
2846	65261.9946
2847	65259.56619
2848	65257.29124
2849	65256.14634
2850	65254.19692
2851	65244.71859
2852	65212.95195
2853	65211.12855
2854	65193.39387
2855	65176.6531
2856	65174.44332
2857	65173.47068
2858	65171.40897
2859	65155.03372
2860	65154.00709
2861	65148.71938
2862	65084.39238
2863	65083.23628
2864	65081.25261
2865	65075.43027
2866	65074.52995
2867	65071.20505
2868	65069.28468
2869	65066.61271
2870	65035.12464
2871	65028.13552
2872	65026.3028
2873	65008.74638
2874	65006.84957
2875	64987.64878
2876	64986.61113
2877	64981.23389
2878	64980.15199
2879	64972.30567
2880	64954.83187
2881	64905.7272
2882	64904.65296
2883	64903.82417
2884	64902.09902
2885	64854.77701
2886	64826.20041
2887	64809.8481
2888	64803.27358
2889	64801.57888
2890	64796.84853
2891	64794.80273
2892	64776.17868
2893	64774.91781
2894	64771.8543
2895	64769.88358
2896	64754.87944
2897	64753.69216
2898	64752.74332
2899	64751.68427
2900	64750.43515
2901	64735.71921
2902	64734.08227
2903	64732.13633
2904	64714.28455
2905	64685.08117
2906	64622.80313
2907	64599.74927
2908	64596.8322
2909	64581.46822
2910	64579.59323
2911	64574.72361
2912	64542.97368
2913	64529.05494
2914	64528.15147
2915	64517.1567
2916	64500.86849
2917	64485.60298
2918	64467.82899
2919	64460.36682
2920	64442.99838
2921	64400.92629
2922	64399.22028
2923	64393.79004
2924	64392.75962
2925	64375.28147
2926	64372.39983
2927	64341.07574
2928	64326.29957
2929	64325.07612
2930	64298.95445
2931	64297.8286
2932	64291.03719
2933	64269.70122
2934	64263.27752
2935	64260.96024
2936	64259.28003
2937	64256.66091
2938	64241.8788
2939	64238.41819
2940	64237.43176
2941	64222.81106
2942	64182.58668
2943	64168.3303
2944	64167.3654
2945	64164.78093
2946	64163.07722
2947	64148.76149
2948	64146.49723
2949	64145.59264
2950	64132.90266
2951	64071.44792
2952	64054.26205
2953	64051.97372
2954	64049.82004
2955	64047.22784
2956	64000.1923
2957	63998.31551
2958	63984.41583
2959	63979.42301
2960	63978.54614
2961	63969.58289
2962	63964.31445
2963	63950.72443
2964	63937.15997
2965	63897.57431
2966	63895.7309
2967	63893.94456
2968	63892.25339
2969	63878.94533
2970	63865.82698
2971	63864.22925
2972	63858.78148
2973	63856.98915
2974	63853.6299
2975	63837.13746
2976	63811.60099
2977	63810.62831
2978	63808.50439
2979	63791.94118
2980	63789.69632
2981	63777.02194
2982	63746.37619
2983	63745.33701
2984	63739.02231
2985	63726.39343
2986	63725.37552
2987	63723.6488
2988	63717.45855
2989	63715.80656
2990	63714.75358
2991	63712.77154
2992	63711.21208
2993	63709.60534
2994	63697.32674
2995	63695.54601
2996	63694.69326
2997	63678.78671
2998	63672.17807
2999	63660.25222
3000	63654.03649
3001	63622.97451
3002	63620.98239
3003	63618.09743
3004	63612.58917
3005	63607.91056
3006	63606.8642
3007	63605.97128
3008	63590.01733
3009	63589.14752
3010	63588.27858
3011	63583.90526
3012	63581.80157
3013	63580.12851
3014	63559.26871
3015	63557.58603
3016	63550.12932
3017	63548.38205
3018	63546.70891
3019	63545.08123
3020	63543.46687
3021	63541.3066
3022	63515.97004
3023	63509.51769
3024	63506.5713
3025	63503.52437
3026	63500.11038
3027	63499.17326
3028	63453.23552
3029	63452.21788
3030	63448.22154
3031	63447.22105
3032	63446.33356
3033	63434.01274
3034	63432.23439
3035	63419.34145
3036	63413.18714
3037	63412.25266
3038	63411.42181
3039	63399.47287
3040	63398.49004
3041	63396.8669
3042	63389.50496
3043	63387.96273
3044	63385.93065
3045	63384.13046
3046	63376.69877
3047	63375.79939
3048	63374.98356
3049	63369.87083
3050	63369.12392
3051	63368.29068
3052	63366.37227
3053	63364.82598
3054	63363.04515
3055	63349.28166
3056	63347.55714
3057	63344.81112
3058	63343.86338
3059	63338.94344
3060	63338.1645
3061	63325.28676
3062	63317.86842
3063	63315.86976
3064	63313.9029
3065	63302.21001
3066	63261.98967
3067	63260.3718
3068	63259.49075
3069	63243.79518
3070	63205.26779
3071	63177.61921
3072	63175.93984
3073	63174.28349
3074	63173.56081
3075	63157.26513
3076	63152.77251
3077	63137.2109
3078	63109.70839
3079	63096.88572
3080	63096.11498
3081	63083.8522
3082	63081.90711
3083	63081.16136
3084	63079.52731
3085	63058.69052
3086	63057.01519
3087	63041.25468
3088	63038.18169
3089	63037.20964
3090	63035.63384
3091	63020.45724
3092	63008.53545
3093	63007.62931
3094	62983.72448
3095	62971.69019
3096	62956.68098
3097	62954.85692
3098	62950.06158
3099	62944.0513
3100	62941.8745
3101	62929.84809
3102	62891.85123
3103	62876.77073
3104	62875.87213
3105	62873.9447
3106	62865.9872
3107	62865.24615
3108	62846.07967
3109	62840.60376
3110	62834.20659
3111	62833.34553
3112	62823.33897
3113	62815.24485
3114	62803.01672
3115	62790.99424
3116	62779.34149
3117	62777.99063
3118	62776.37085
3119	62774.53794
3120	62773.57552
3121	62766.07925
3122	62765.25
3123	62764.32933
3124	62750.73864
3125	62742.86266
3126	62719.55368
3127	62707.58688
3128	62684.61374
3129	62683.71223
3130	62671.94766
3131	62652.50237
3132	62648.1828
3133	62642.00257
3134	62634.83539
3135	62628.90642
3136	62614.52137
3137	62608.77877
3138	62607.23981
3139	62593.42823
3140	62592.29061
3141	62591.39852
3142	62570.51382
3143	62558.89672
3144	62553.02302
3145	62551.42024
3146	62548.56679
3147	62537.29547
3148	62536.59133
3149	62525.43684
3150	62523.78959
3151	62519.05752
3152	62517.55264
3153	62494.02481
3154	62493.08511
3155	62491.21561
3156	62490.06344
3157	62463.31187
3158	62455.86107
3159	62451.73264
3160	62440.06136
3161	62438.48097
3162	62431.54067
3163	62419.45662
3164	62415.53806
3165	62411.97593
3166	62411.0575
3167	62390.75786
3168	62379.12056
3169	62372.16236
3170	62370.50502
3171	62369.64288
3172	62368.7797
3173	62367.97464
3174	62359.62557
3175	62338.20277
3176	62326.33513
3177	62324.81239
3178	62313.0851
3179	62275.20853
3180	62264.28517
3181	62252.37498
3182	62240.65334
3183	62237.82851
3184	62226.36298
3185	62224.48988
3186	62222.65936
3187	62211.94986
3188	62185.46093
3189	62182.82273
3190	62165.0527
3191	62153.68473
3192	62098.76811
3193	62087.73319
3194	62080.49748
3195	62078.96592
3196	62077.17807
3197	62074.18083
3198	62072.69183
3199	62060.30416
3200	62058.74573
3201	62033.15903
3202	62021.86384
3203	62021.13862
3204	62009.9779
3205	62002.6703
3206	61991.95279
3207	61990.50828
3208	61984.9417
3209	61983.19667
3210	61980.28897
3211	61968.17225
3212	61961.03689
3213	61960.28322
3214	61938.59466
3215	61937.11133
3216	61933.12596
3217	61922.20631
3218	61913.69012
3219	61912.8328
3220	61901.96777
3221	61900.38629
3222	61899.26754
3223	61888.37261
3224	61886.89353
3225	61885.3508
