author_type,location,floor,floors_count,rooms_count,total_meters,price,year_of_construction,living_meters,kitchen_meters,district,street,underground,price_per_square_meter
3,12,3,3,1,31.4,4900000,1961,16.4,6.0,55,982,165,156050
3,12,12,14,1,51.2,8900000,2014,29.463544342324056,11.8,55,63,165,173828
3,12,1,4,1,44.1,5800000,2023,21.2,11.2,55,1373,165,131519
3,12,1,4,1,43.15,6399000,2023,16.0,14.0,55,1373,165,148296
3,12,4,4,1,43.3,5600000,2023,21.0,13.5,55,1373,165,129330
4,12,1,5,1,48.7,6400000,2015,20.0,16.0,55,482,165,131416
3,12,5,5,2,38.1,5300000,2023,24.8,6.0,55,111,165,139107
4,12,4,4,2,67.0,7800000,2023,35.0,16.0,55,1373,165,116417
1,12,8,10,2,53.1,8750000,1996,25.8,9.7,55,630,165,164783
3,12,3,5,2,43.3,6700000,1968,24.0,6.0,55,253,165,154734
3,12,4,4,2,54.9,7050000,2023,27.5,13.7,55,1373,165,128415
3,12,3,5,2,41.9,5750000,2023,27.8,5.6,55,630,165,137231
3,12,4,5,2,45.4,6650000,1975,27.3,6.2,55,111,165,146475
1,12,4,9,2,47.5,4700000,1990,27.1,13.0,55,952,165,98947
3,12,2,5,2,46.0,5800000,1964,30.0,6.0,55,253,165,126086
3,12,3,4,2,65.9,8100000,2023,34.0,16.0,55,1373,165,122913
3,12,11,12,2,80.7,14500000,2023,45.0,15.0,55,355,165,179677
3,12,9,9,2,53.9,7800000,2023,33.9,7.9,55,953,165,144712
3,12,4,5,2,44.5,5750000,1965,29.0,6.0,55,630,165,129213
1,12,7,9,2,78.5,9999000,2005,29.7,23.7,55,253,165,127375
4,12,5,5,2,47.1,6200000,1972,27.104158955536384,8.0,55,111,165,131634
3,12,4,4,2,63.0,8199000,2023,34.2,15.0,55,1373,165,130142
3,12,5,5,3,53.2,7600000,1972,30.614464043196087,10.0,55,111,165,142857
3,12,4,5,3,61.3,7100000,2023,45.5,6.1,55,111,165,115823
4,12,4,5,3,61.5,8500000,1975,46.4,6.1,55,253,165,138211
3,12,8,10,3,90.1,14900000,2023,49.0,13.8,55,952,165,165371
3,12,4,4,3,74.5,8600000,2012,42.5,13.5,55,1373,165,115436
3,12,1,4,3,75.6,9400000,2023,45.0,13.6,55,1373,165,124338
3,12,1,5,3,61.7,7290000,2023,46.6,6.0,55,111,165,118152
4,12,2,10,3,69.6,15900000,2000,48.0,10.0,55,355,165,228448
3,12,4,4,3,84.0,11800000,2023,48.0,16.0,55,1373,165,140476
4,12,1,9,3,60.7,8200000,1968,45.1,6.5,55,111,165,135090
3,12,4,4,3,79.0,8750000,2023,49.9,11.9,55,1373,165,110759
3,12,4,5,3,51.5,7500000,2023,29.63618229745486,5.0,55,111,165,145631
1,12,2,4,3,85.4,12500000,2023,47.5,15.4,55,1373,165,146370
3,12,4,5,3,60.2,6300000,1976,45.5,7.0,55,253,165,104651
3,12,8,13,3,85.2,13900000,2008,52.2,17.0,55,63,165,163145
3,12,4,10,3,90.5,12500000,2003,55.0,10.0,55,952,165,138121
3,12,2,5,3,59.2,8700000,1968,45.0,7.2,55,253,165,146959
4,12,8,11,4,85.8,12900000,2003,49.374455167410225,11.0,55,355,165,150349
4,12,4,5,4,81.6,12500000,1977,50.8,9.7,55,253,165,153186
3,12,2,5,4,80.0,15150000,1978,49.0,10.0,55,253,165,189375
3,12,5,9,4,79.1,11500000,1986,48.1,8.0,55,355,165,145385
3,12,2,5,4,60.0,8498000,2023,45.2,6.3,55,111,165,141633
3,12,1,9,4,81.8,11800000,1994,50.7,9.0,55,111,165,144254
3,12,7,14,4,150.0,22148000,2023,100.0,17.0,55,355,165,147653
3,12,12,13,4,103.0,14000000,2007,76.0,17.0,55,63,165,135922
1,12,3,5,2,45.0,6200000,1974,25.89569326962075,7.0,55,111,165,137777
4,12,2,5,2,43.4,5500000,1970,28.2,7.0,55,1244,165,126728
4,20,3,5,1,30.4,5299999,1964,17.493979453254905,5.337493982276226,80,630,136,174342
3,20,14,16,1,42.3,5650000,2022,19.0,9.0,80,178,136,133569
1,20,9,17,1,37.2,7200000,2011,18.9,9.1,80,1282,136,193548
3,20,10,17,1,38.5,5086800,2011,18.9,9.0,80,1282,136,132124
4,20,3,17,1,36.9,6800000,2010,18.9,9.8,80,1161,136,184281
4,20,6,17,1,31.3,5400000,2021,14.6,10.0,80,535,136,172523
4,20,3,9,1,39.7,5890000,2023,18.0,9.0,80,1204,136,148362
4,20,10,14,1,34.2,6600000,2009,18.0,12.0,80,1064,136,192982
6,20,8,9,1,36.0,5690000,1988,18.0,7.0,80,1191,136,158055
4,20,5,5,1,24.3,3700000,1966,17.0,5.0,80,389,136,152263
1,20,10,16,1,35.1,6700000,1982,19.5,9.8,80,262,136,190883
3,20,5,9,1,33.4,4700000,2023,17.5,7.5,80,262,136,140718
3,20,5,5,1,31.4,4200000,2023,18.6,5.0,80,116,136,133757
4,20,14,14,1,36.8,5900000,2023,19.0,8.5,80,594,136,160326
4,20,21,23,1,44.5,7700000,2018,17.8,12.0,80,1188,136,173033
1,20,2,5,1,30.0,4300000,1971,18.0,5.0,80,1208,136,143333
4,20,5,5,1,29.0,3600000,2023,18.0,6.0,80,109,136,124137
4,20,8,9,1,52.4,8950000,2007,18.0,13.6,80,630,136,170801
1,20,8,9,1,39.3,6500000,1997,13.3,17.4,80,594,136,165394
3,20,13,18,1,37.2,5850000,2018,16.5,11.9,80,535,136,157258
4,20,12,17,1,38.0,6500000,2014,18.0,10.0,80,1282,136,171052
4,20,3,17,1,43.0,7100000,2016,24.744773568748716,7.5497447775617665,80,1255,136,165116
3,20,5,5,1,48.4,7500000,2003,22.0,13.0,80,948,136,154958
4,20,16,17,1,48.0,7300000,2023,19.0,12.0,80,948,136,152083
3,20,4,14,1,45.9,6900000,2008,20.0,15.0,80,948,136,150326
4,20,17,17,1,34.0,6000000,2019,15.0,10.0,80,535,136,176470
3,20,1,10,1,34.0,4800000,2009,16.0,9.0,80,1064,136,141176
3,20,3,4,1,30.1,4590000,2023,17.0,7.0,80,162,136,152491
3,20,9,17,1,40.6,6000000,2018,14.5,12.1,80,753,136,147783
3,20,7,16,1,35.3,6000000,2004,17.5,9.0,80,1363,136,169971
1,20,2,5,1,32.4,4900000,1979,18.0,6.0,80,903,136,151234
3,20,13,14,1,41.0,6300000,2023,18.3,10.8,80,1064,136,153658
4,20,10,17,1,34.8,4900000,2023,18.0,10.0,80,535,136,140804
1,20,3,5,1,30.3,5300000,1965,18.0,6.0,80,630,136,174917
4,20,10,20,1,45.0,6300000,2008,18.0,10.0,80,1118,136,140000
3,20,2,16,1,31.3,6300000,2021,14.0,10.0,80,535,136,201277
4,20,16,16,1,41.0,5950000,2006,21.0,12.0,80,1160,136,145121
4,20,7,9,1,33.0,5299000,1977,16.0,6.0,80,1022,136,160575
4,20,6,14,1,38.0,7000000,2005,19.0,12.0,80,498,136,184210
4,20,16,16,1,37.0,7000000,2011,17.0,9.6,80,1282,136,189189
3,20,7,17,1,45.6,7970000,2011,15.5,15.2,80,508,136,174780
1,20,8,8,1,54.0,8690000,2001,25.3,11.9,80,630,136,160925
3,20,3,9,1,35.0,6300000,1975,16.6,7.1,80,262,136,180000
3,20,11,12,1,36.1,6500000,1992,18.0,10.0,80,442,136,180055
1,20,9,17,1,45.4,8225000,2017,25.0,10.0,80,844,136,181167
4,20,3,16,1,37.0,6200000,2007,19.0,9.0,80,162,136,167567
3,20,12,17,1,37.3,5350000,2023,16.5,11.9,80,535,136,143431
3,20,16,17,1,37.7,6000000,2024,19.5,7.4,80,1255,136,159151
3,20,9,17,1,32.7,6500000,2023,15.2,9.0,80,535,136,198776
4,20,5,17,1,37.0,6800000,2011,20.0,9.0,80,508,136,183783
3,20,2,16,1,36.9,6600000,2011,21.234468481089014,9.3,80,1282,136,178861
3,20,3,16,1,35.6,5700000,2007,18.0,8.0,80,162,136,160112
3,20,1,5,1,38.0,5300000,1983,18.0,7.5,80,264,136,139473
1,20,6,9,1,59.0,8800000,2005,24.3,12.3,80,116,136,149152
4,20,5,17,1,37.1,7000000,2011,19.0,10.0,80,1282,136,188679
3,20,7,16,1,44.0,6500000,2023,18.2,8.2,80,162,136,147727
4,20,8,19,1,45.0,6950000,2014,21.0,11.0,80,431,136,154444
4,20,13,16,1,40.0,6590000,2011,20.0,10.0,80,1282,136,164750
3,20,2,14,1,42.7,7500000,2014,16.7,9.2,80,248,136,175644
6,20,2,14,1,39.1,6300000,1995,21.1,8.3,80,498,136,161125
3,20,4,5,1,36.0,5599000,1983,20.7165546156966,8.6,80,89,136,155527
4,20,9,18,1,46.6,9300000,2018,26.81642903031838,22.0,80,535,136,199570
3,20,4,5,1,38.0,4700000,1983,18.0,7.0,80,264,136,123684
3,20,5,5,1,32.5,5800000,1985,18.702445139170543,5.3,80,498,136,178461
3,20,17,17,1,37.0,7500000,2015,17.0,12.0,80,537,136,202702
3,20,14,16,1,48.0,5450000,2022,19.0,12.0,80,178,136,113541
3,20,17,17,1,34.7,6250000,2014,15.3,10.3,80,535,136,180115
4,20,10,16,1,49.5,8200000,2022,16.1,11.1,80,537,136,165656
4,20,10,17,1,37.1,6150000,2010,19.0,9.1,80,1282,136,165768
3,20,3,16,1,38.4,6299000,2023,18.0,9.0,80,1363,136,164036
1,20,11,14,1,35.0,6500000,1996,19.0,8.0,80,594,136,185714
4,20,9,9,1,34.0,4990000,2023,19.0,9.0,80,442,136,146764
4,20,9,18,1,40.4,5990000,2018,20.0,10.0,80,753,136,148267
6,20,23,23,1,46.1,9200000,2016,19.0,15.0,80,1188,136,199566
3,20,15,17,1,41.0,6400000,2012,18.0,9.0,80,1161,136,156097
6,20,3,14,1,31.7,6050000,1989,16.8,8.1,80,725,136,190851
6,20,2,14,1,34.0,5300000,2009,16.0,9.0,80,1064,136,155882
3,20,3,4,1,31.1,4900000,1961,20.0,6.0,80,1190,136,157556
4,20,5,14,1,40.0,7200000,2018,19.0,12.0,80,431,136,180000
1,20,9,21,1,42.9,7200000,2016,19.1,11.7,80,630,136,167832
6,20,9,19,1,44.4,6650000,2008,18.3,9.6,80,1118,136,149774
1,20,4,16,1,37.0,6700000,2011,21.292014466132617,9.5,80,1282,136,181081
3,20,10,17,1,33.7,6400000,2018,17.0,9.0,80,535,136,189910
4,20,2,5,1,33.0,5000000,1971,15.0,7.0,80,540,136,151515
4,20,7,9,1,33.1,6600000,2023,20.0,10.0,80,1204,136,199395
6,20,4,5,1,30.5,4880000,1967,18.0,6.0,80,1190,136,160000
3,20,2,9,1,36.4,7200000,1979,19.0,8.5,80,1204,136,197802
1,20,8,14,1,34.3,5200000,2009,14.1,10.0,80,1064,136,151603
4,20,10,14,1,42.5,7200000,2010,21.5,11.5,80,948,136,169411
3,20,2,5,1,31.5,5450000,1964,18.0,3.0,80,410,136,173015
1,20,14,14,1,41.7,6900000,2002,20.7,11.6,80,725,136,165467
4,20,6,17,1,37.6,6600000,2010,19.0,7.3,80,1282,136,175531
3,20,8,17,1,40.4,6700000,2017,20.0,9.0,80,753,136,165841
1,20,10,17,1,32.2,6400000,2022,14.6,10.0,80,535,136,198757
3,20,8,14,1,46.0,7650000,2001,26.471153120056766,10.4,80,725,136,166304
4,20,21,21,1,42.0,7400000,2023,20.0,9.0,80,630,136,176190
1,20,13,14,1,39.9,7200000,2001,20.0,10.7,80,725,136,180451
3,20,15,16,1,39.4,6800000,2011,18.0,10.0,80,178,136,172588
3,20,3,14,1,49.0,7400000,2023,20.0,13.0,80,948,136,151020
1,20,6,17,1,39.0,7100000,2016,18.0,11.0,80,1255,136,182051
3,20,4,16,1,54.5,6299000,2018,20.0,10.2,80,178,136,115577
3,20,14,18,1,41.9,6990000,2009,17.5,12.0,80,248,136,166825
4,20,12,19,1,48.0,6990000,2012,21.0,11.0,80,1355,136,145625
3,20,15,17,1,37.8,6400000,2013,18.9,10.0,80,1161,136,169312
4,20,10,17,1,36.8,6700000,2010,18.9,9.4,80,508,136,182065
3,20,10,14,1,36.5,6500000,1994,19.4,8.2,80,594,136,178082
3,20,8,14,1,34.0,6400000,2023,17.0,10.0,80,1064,136,188235
3,20,20,22,1,44.5,7800000,2013,18.0,12.0,80,630,136,175280
4,20,1,5,1,31.3,4900000,1966,18.0,5.6,80,468,136,156549
1,20,2,20,1,44.6,6790000,2008,18.2,9.6,80,1118,136,152242
3,20,5,5,1,31.4,5899999,1976,17.5,6.0,80,1204,136,187898
6,20,2,5,1,30.5,4750000,2023,18.0,6.0,80,759,136,155737
3,20,6,16,1,39.3,6700000,2011,17.0,7.8,80,178,136,170483
3,20,10,17,1,32.5,6400000,2023,18.702445139170543,10.0,80,535,136,196923
4,20,6,16,1,35.7,6100000,2007,18.4,8.0,80,162,136,170868
4,20,4,5,1,35.0,5400000,1993,17.9,6.2,80,540,136,154285
3,20,5,5,1,32.2,5900000,1957,18.52980718403974,6.0,80,1204,136,183229
3,20,5,17,1,32.4,5300000,2023,18.64489915412694,10.0,80,535,136,163580
1,20,5,17,1,32.2,5300000,2021,14.6,10.0,80,535,136,164596
1,20,4,17,1,46.0,7490000,2014,20.0,10.0,80,431,136,162826
4,20,17,17,1,33.0,5000000,2023,18.0,10.0,80,535,136,151515
4,20,15,16,1,38.3,6400000,2007,18.2,8.0,80,162,136,167101
3,20,2,5,1,30.5,4650000,1971,16.0,6.0,80,109,136,152459
3,20,16,17,1,41.7,5500000,2019,20.0,10.5,80,1064,136,131894
1,20,2,16,1,37.0,6600000,2011,20.0,9.3,80,1282,136,178378
3,20,4,5,1,36.1,5590000,1983,18.0,9.0,80,89,136,154847
3,20,5,17,1,34.7,6500000,2018,15.3,10.3,80,535,136,187319
1,20,17,17,1,35.5,5950000,2018,16.0,10.0,80,535,136,167605
1,20,1,14,1,42.5,7200000,2001,20.5,10.7,80,725,136,169411
4,20,14,17,2,54.0,6799995,2021,31.0,10.0,80,535,136,125925
3,20,3,9,2,44.7,7299999,1974,28.0,8.0,80,1204,136,163310
4,20,3,3,2,43.4,4600000,1962,30.0,6.0,80,162,136,105990
4,20,8,18,2,66.4,11200000,2017,17.8,32.8,80,844,136,168674
4,20,6,7,2,78.1,11500000,2023,44.9434143190529,16.0,80,1244,136,147247
3,20,13,19,2,72.4,8990000,2013,40.0,12.0,80,1355,136,124171
6,20,17,19,2,54.0,6900000,2013,29.0,13.0,80,1355,136,127777
1,20,3,17,2,55.0,7600000,2017,40.0,12.0,80,431,136,138181
4,20,6,17,2,58.8,11000000,2014,29.3,9.6,80,844,136,187074
4,20,8,17,2,60.2,10900000,2013,33.6,12.9,80,1282,136,181063
6,20,1,4,2,43.5,5999999,1900,25.032503493966725,6.0,80,630,136,137931
1,20,15,17,2,82.2,14500000,2014,41.5,23.0,80,844,136,176399
3,20,13,17,2,58.2,7799000,2023,43.0,10.0,80,1118,136,134003
4,20,3,5,2,44.5,6100000,1965,29.0,6.0,80,630,136,137078
3,20,3,4,2,43.0,6300000,1962,25.0,6.0,80,738,136,146511
4,20,2,17,2,60.3,9500000,2011,34.0,13.0,80,1282,136,157545
3,20,2,2,2,51.1,5300000,1959,31.2,8.0,80,639,136,103718
4,20,12,17,2,53.0,8000000,2010,30.0,10.0,80,1161,136,150943
4,20,3,5,2,50.6,7100000,1978,28.2,8.0,80,903,136,140316
4,20,4,5,2,44.3,5550000,1971,30.5,6.0,80,759,136,125282
3,20,4,14,2,57.5,7500000,2023,30.0,12.5,80,844,136,130434
4,20,25,25,2,57.2,11000000,2021,30.0,10.0,80,903,136,192307
3,20,17,17,2,60.0,7700000,2010,32.5,13.0,80,1161,136,128333
3,20,1,4,2,45.0,5960000,2023,25.89569326962075,7.900895697448361,80,410,136,132444
4,20,6,14,2,70.0,7800000,2013,37.0,11.0,80,1118,136,111428
3,20,6,14,2,67.0,7700000,2016,36.0,12.7,80,1355,136,114925
3,20,4,14,2,52.5,8500000,2023,32.7,8.9,80,594,136,161904
3,20,4,5,2,38.0,6100000,2023,22.0,7.2,80,262,136,160526
3,20,4,17,2,58.6,8500000,2023,32.0,9.6,80,1064,136,145051
3,20,13,17,2,80.0,10300000,2017,34.0,22.0,80,844,136,128750
3,20,3,9,2,53.0,6100000,1988,32.0,8.0,80,1118,136,115094
3,20,17,17,2,60.3,9980000,2010,33.7,12.9,80,1161,136,165505
1,20,5,5,2,45.0,5500000,2023,25.89569326962075,7.900895697448361,80,630,136,122222
3,20,7,19,2,60.0,11690000,2016,31.0,12.5,80,1255,136,194833
3,20,10,12,2,38.1,5500000,1975,22.0,6.0,80,116,136,144356
3,20,2,5,2,42.6,6550000,1972,26.8,7.0,80,1191,136,153755
3,20,2,19,2,91.5,15500000,2014,42.0,30.0,80,1355,136,169398
1,20,4,5,2,42.9,6250000,1967,28.5,6.1,80,725,136,145687
3,20,5,5,2,42.1,7550000,1974,26.9,5.5,80,1208,136,179334
3,20,10,17,2,47.0,7500000,2017,26.0,10.0,80,844,136,159574
3,20,14,17,2,57.0,9700000,2023,31.0,14.0,80,535,136,170175
4,20,8,16,2,55.0,8700000,2004,30.0,12.0,80,1363,136,158181
1,20,15,17,2,62.2,10000000,2010,35.793602697120235,12.8,80,1282,136,160771
4,20,7,19,2,60.3,11200000,2023,34.7002289812918,13.0,80,1255,136,185737
3,20,7,7,2,80.2,13500000,2007,30.5,19.9,80,1244,136,168329
3,20,1,14,2,63.0,8300000,2006,30.4,12.0,80,844,136,131746
3,20,13,17,2,65.4,9100000,2018,25.9,23.9,80,535,136,139143
1,20,9,18,2,40.4,8000000,2014,27.0,11.0,80,431,136,198019
3,20,1,3,2,41.0,5200000,2023,28.4,6.0,80,559,136,126829
3,20,12,12,2,120.0,13999000,2000,65.0,16.0,80,1204,136,116658
1,20,8,17,2,62.4,10200000,2015,32.6,12.5,80,537,136,163461
4,20,4,17,2,46.8,8650000,2019,12.0,23.0,80,535,136,184829
4,20,1,3,2,42.2,9600000,2023,28.0,5.8,80,630,136,227488
1,20,5,18,2,46.7,7800000,2018,12.0,22.0,80,535,136,167023
4,20,2,9,2,48.0,7650000,2023,27.6220728209288,8.42762207727825,80,1022,136,159375
1,20,5,5,2,46.5,6500000,1966,31.2,6.0,80,630,136,139784
3,20,8,9,2,41.0,7400000,1975,30.0,6.0,80,1022,136,180487
1,20,7,18,2,66.0,10700000,2017,30.0,14.0,80,844,136,162121
1,20,3,17,2,61.3,10700000,2012,34.2,9.8,80,508,136,174551
1,20,3,4,2,43.8,8500000,1962,26.0,6.5,80,903,136,194063
1,20,5,14,2,83.0,12100000,2007,40.0,14.4,80,1191,136,145783
1,20,3,17,2,61.3,10600000,2010,34.2,9.8,80,508,136,172920
1,20,4,5,2,45.1,6000000,1900,25.953239254664354,6.0,80,498,136,133037
4,20,1,4,2,44.0,5200000,1975,27.0,6.0,80,630,136,118181
3,20,3,17,3,75.9,14700000,2013,43.67740264809367,15.0,80,1161,136,193675
3,20,1,9,3,68.8,8000000,1988,40.1,9.5,80,1118,136,116279
4,20,8,9,3,75.2,9100000,1988,40.9,8.9,80,1118,136,121010
4,20,9,10,3,107.2,17800000,2005,61.689295966740985,16.0,80,116,136,166044
4,20,18,20,3,96.0,10400000,2008,62.0,12.0,80,1118,136,108333
3,20,3,5,3,58.7,7500000,1970,33.779493220594176,10.0,80,109,136,127768
4,20,5,14,3,96.2,11800000,2006,69.0,16.0,80,948,136,122661
4,20,16,17,3,81.0,11400000,2015,52.0,13.0,80,1255,136,140740
3,20,5,6,3,81.0,7999999,1995,43.0,7.8,80,753,136,98765
3,20,9,14,3,96.9,10300000,1996,53.3,16.0,80,594,136,106295
3,20,16,17,3,80.0,13450000,2010,54.0,11.0,80,1161,136,168125
3,20,15,17,3,84.3,12500000,2017,47.0,12.0,80,844,136,148279
3,20,8,14,3,74.0,11500000,2000,41.0,12.0,80,116,136,155405
4,20,14,17,3,79.8,8200000,2023,48.8,9.4,80,753,136,102756
1,20,4,5,3,60.0,6960000,1975,34.527591026161,6.0,80,262,136,116000
3,20,12,18,3,89.0,10900000,2013,57.5,11.2,80,1118,136,122471
3,20,14,16,3,88.3,10400000,2013,57.5,11.2,80,1118,136,117780
1,20,1,2,3,69.4,10500000,1959,42.0,7.0,80,639,136,151296
4,20,2,9,3,61.0,9100000,1994,37.0,8.0,80,594,136,149180
3,20,3,14,3,82.6,13000000,1991,33.3,34.7,80,594,136,157384
4,20,10,14,3,81.0,9300000,1991,51.0,8.2,80,594,136,114814
4,20,8,18,3,66.4,10500000,2018,36.9,13.5,80,535,136,158132
4,20,3,16,3,64.0,7700000,2023,36.829430427905066,11.236829436371002,80,262,136,120312
1,20,4,14,3,98.0,12500000,2006,69.0,15.9,80,948,136,127551
4,20,4,5,3,56.3,6950000,1970,46.0,8.0,80,1208,136,123445
4,20,2,9,3,59.2,8750000,1977,41.7,6.2,80,1022,136,147804
3,20,1,9,3,103.0,16000000,2023,53.0,15.0,80,1244,136,155339
4,20,7,10,3,100.7,17500000,1999,51.1,15.6,80,594,136,173783
4,20,8,10,3,61.0,10500000,1986,37.0,8.0,80,630,136,172131
1,20,17,17,3,75.8,14990000,2015,44.9,13.0,80,1255,136,197757
4,20,12,14,3,70.0,10000000,2023,40.282189530521165,12.290282196030784,80,792,136,142857
3,20,8,14,3,77.7,10800000,2006,42.0,12.0,80,844,136,138996
1,20,4,5,3,62.5,8700000,1986,40.4,8.0,80,1191,136,139200
4,20,3,5,3,51.6,8900000,1969,29.693728282498462,6.0,80,389,136,172480
4,20,1,1,3,47.4,14000000,1952,30.0,6.0,80,637,136,295358
3,20,9,14,3,96.9,10299999,1996,53.4,10.2,80,594,136,106295
3,20,2,9,3,71.0,12499000,1989,44.7,7.4,80,581,136,176042
4,20,8,10,3,61.4,9500000,1981,38.1,8.0,80,630,136,154723
3,20,1,16,3,60.0,6868000,2023,34.527591026161,10.534527596597814,80,1064,136,114466
3,20,15,17,3,76.0,12300000,2010,44.0,10.0,80,1161,136,161842
1,20,3,17,3,98.2,13400000,2014,56.51015731281684,11.0,80,431,136,136456
3,20,10,10,3,105.8,11700000,1996,62.2,14.0,80,1191,136,110586
4,20,6,17,3,72.0,10500000,2010,46.0,11.0,80,1282,136,145833
4,20,6,13,4,130.0,19500000,2004,74.80978055668217,16.0,80,594,136,150000
3,20,4,4,4,73.3,9900000,1964,50.0,7.5,80,630,136,135061
3,20,1,3,4,70.3,7500000,2023,40.45482748565197,8.0,80,1248,136,106685
3,20,4,5,4,60.0,9490000,1967,44.7,7.0,80,109,136,158166
3,20,4,10,4,116.9,18800000,1998,67.27125651597035,13.0,80,757,136,160821
3,20,5,14,4,84.6,11200000,2023,54.4,8.2,80,498,136,132387
3,20,4,6,4,160.0,25100000,2005,92.07357606976267,21.8,80,630,136,156875
4,20,9,10,4,135.0,19700000,1999,80.0,28.0,80,594,136,145925
1,20,5,5,4,58.8,8200000,1975,44.6,7.1,80,630,136,139455
3,20,9,16,4,90.0,16000000,2023,50.5,21.0,80,1363,136,177777
3,20,3,4,4,82.1,8900000,1931,59.6,8.0,80,162,136,108404
1,20,17,18,4,123.0,25000000,2014,84.0,25.0,80,431,136,203252
1,20,5,18,2,65.7,12500000,2017,37.807712173646294,13.5,80,844,136,190258
3,22,7,9,1,32.5,4999000,1978,18.7,6.0,84,1248,199,153815
4,20,9,17,1,24.6,4500000,2023,12.0,5.1,194,1396,136,182926
4,20,3,17,1,27.1,5400000,2023,20.0,4.758094964463346,80,535,136,199261
3,20,3,3,1,15.0,2650000,2023,5.0,5.0,80,424,136,176666
3,20,17,17,1,24.6,4000000,2023,12.0,4.319156314605104,80,535,136,162601
6,20,3,18,1,28.0,5300000,2018,18.7,2.5,80,535,136,189285
3,20,12,17,1,27.0,6200000,2021,17.0,5.0,80,535,136,229629
3,20,15,17,1,27.1,5200000,2019,15.0,4.0,80,535,136,191881
1,20,12,17,1,29.0,6200000,2018,16.688335662644484,3.0,80,535,136,213793
3,20,1,5,1,24.1,4300000,2023,15.1,4.0,80,389,136,178423
3,20,4,17,1,49.9,6900000,2023,25.0,8.761215451170516,80,948,136,138276
1,20,6,10,1,42.0,6000000,2011,24.1693137183127,7.3741693176184695,80,498,136,142857
3,20,14,16,1,26.0,3591000,2023,14.961956111336434,4.5649619585257195,80,1064,136,138115
3,20,15,16,1,26.0,3591000,2023,14.961956111336434,4.5649619585257195,80,1064,136,138115
1,20,4,17,1,45.9,6950000,2010,20.0,10.0,80,948,136,151416
3,20,2,16,1,30.9,4268000,2023,17.781709378472915,5.425281712247874,80,1064,136,138122
3,20,6,17,1,26.2,4700000,2018,10.0,6.0,80,535,136,179389
3,20,4,17,1,45.9,6999999,2010,30.9,10.0,80,948,136,152505
6,20,1,5,2,43.2,6300000,2023,26.0,6.0,80,630,136,145833
3,5,5,9,2,51.0,6000000,1985,27.0,7.2,37,913,6,117647
3,5,2,3,2,57.5,4850000,2014,16.7,27.6,37,286,306,84347
3,5,2,4,2,81.3,9500000,2015,43.0,12.0,37,964,136,116851
3,5,1,10,2,69.3,6500000,2012,31.5,9.7,37,372,136,93795
3,5,11,12,2,65.5,7900000,2023,47.3,4.0,37,759,136,120610
3,5,3,5,2,45.9,5150000,1962,32.0,6.0,37,559,136,112200
3,5,3,15,2,66.8,8500000,2007,32.2,12.5,37,158,6,127245
3,5,1,5,2,45.0,5150000,1971,30.0,6.0,37,234,6,114444
3,5,3,9,3,61.81,5550000,1978,41.2,7.1,37,559,136,89791
3,5,6,9,4,68.6,7600000,2023,38.3,6.4,37,559,6,110787
3,5,2,4,1,40.0,5850000,2018,16.0,10.0,37,964,136,146250
3,5,3,3,1,38.8,3700000,2013,16.3,10.3,37,1062,136,95360
3,5,9,9,1,35.6,4800000,2006,17.3,10.2,37,1028,136,134831
3,0,8,17,2,60.0,8400000,2006,40.0,13.0,8,998,332,140000
3,25,11,15,1,22.0,5850000,2022,12.0,4.0,99,533,147,265909
3,13,1,4,4,154.0,10500000,2008,9.0,32.0,58,903,314,68181
1,13,17,18,5,159.0,19000000,2011,136.0,20.0,58,392,52,119496
3,20,5,5,2,40.6,5950000,1969,23.363669927702276,5.5,80,903,136,146551
4,20,14,17,2,54.0,6799995,2021,31.0,10.0,80,535,136,125925
4,20,6,7,2,92.0,14600000,2002,65.0,22.0,80,1244,136,158695
3,20,3,14,2,57.5,7200000,2004,33.08894140007096,10.0,80,1191,136,125217
4,20,3,19,2,63.0,11200000,2016,33.7,12.9,80,1255,136,177777
3,20,2,12,2,48.0,7900000,1972,30.0,6.0,80,630,136,164583
3,20,2,5,2,45.0,5990000,1967,25.89569326962075,5.2,80,498,136,133111
3,20,14,17,2,52.7,9900000,2023,36.0,10.0,80,535,136,187855
4,20,15,23,2,63.4,10300000,2013,37.0,14.0,80,630,136,162460
3,20,17,17,2,62.8,9900000,2010,33.2,12.9,80,1282,136,157643
3,20,6,9,2,38.0,7200000,1966,21.867474316568632,9.0,80,738,136,189473
4,20,8,14,2,52.3,7899999,2009,20.0,15.0,80,1064,136,151051
4,20,4,4,2,45.5,5800000,1963,29.0,6.1,80,389,136,127472
3,20,3,3,2,45.0,5900000,1958,28.0,8.0,80,89,136,131111
3,20,7,9,2,59.1,10700000,2023,26.0,8.5,80,630,136,181049
3,20,8,17,2,60.3,7700000,2023,33.8,10.0,80,1118,136,127694
3,20,3,5,2,43.8,5800000,2023,28.3,7.0,80,109,136,132420
4,20,14,19,2,59.0,7900000,2012,32.0,12.0,80,1355,136,133898
3,20,6,14,2,60.8,8200000,2005,33.0,10.9,80,537,136,134868
3,20,4,5,2,44.3,5700000,2023,30.0,8.0,80,759,136,128668
3,20,2,4,2,41.7,7550000,2023,30.7,6.0,80,410,136,181055
3,20,4,14,2,63.8,9000000,2023,35.5,12.3,80,1064,136,141065
1,20,4,5,2,37.0,5800000,1968,22.0,6.0,80,389,136,156756
